city,hotel_name,score,description,latitude,longitude,temperature,humidity
Carcassonne,"Vue Unique sur la Cité Médiévale, Maison du P'tit Troubadours, Climatisation, 6pers",9.0,Managed by a private host,43.208429,2.360589,1,86
Carcassonne,La Maison de La Tour Pinte,10.0,Managed by a private host,43.20580418,2.36099881,1,86
Carcassonne,La Rapière,8.4,"Set just outside the medieval walls, this bed and breakfast is just 150 metres from the medieval city of Carcassonne and a 15-minute walk from the city centre. ",43.2082374,2.36704409,1,86
Carcassonne,Best Western Plus Le Donjon - Cœur de La Cité Médiévale,8.3,"Located in the heart of the medieval city of Carcassonne, Best Western Plus Le Donjon - Cœur de La Cité Médiévale is surrounded by the city’s ancient ramparts. The hotel features a restaurant and bar....",43.2064642,2.36363366,1,86
Carcassonne,Domaine Fontgrande Gîte,9.5,Managed by a private host,43.20405426,2.3647576,1,86
Carcassonne,Chez Georges,9.4,Managed by a private host,43.21394053,2.35224592,1,86
Carcassonne,Chambres d'hotes - Le Magnolia,9.6,Managed by a private host,43.215548,2.355568,1,86
Ariege,Résidence des 3 Césars,8.3,"Located 12 km from Guzet ski resort, Résidence des 3 Césars sits in a well-kept garden and offers an indoor swimming pool, self-catering apartments, ski storage facilities and free Wi-Fi in public...",42.79060996,1.33446872,-6,88
Ariege,Chambres d'hôtes Belle Occitane,9.2,"Belle Occitane is a character 18th-century house located in the medieval city of Tarascon sur Ariège. On the road to Andorra, an hour south of Toulouse. ",42.8471852,1.60675853,-6,88
Ariege,Pyrénées Hideaway,8.1,Managed by a private host,42.95046032,1.51522071,-6,88
Ariege,Résidence Natura,7.1,"Located in Ax-les-Thermes, Résidence Natura offers self-catering apartments with a flat-screen TV and seating area, as well as double rooms. ",42.71931396,1.83852285,-6,88
Ariege,Studio RIGA,8.7,Managed by a private host,42.7185454,1.8405304,-6,88
Ariege,Le Clos Fleuri,9.6,Managed by a private host,43.0344956,1.0572396,-6,88
Ariege,Résidence Pierre & Vacances Les Trois Domaines,8.3,"Located in the heart of the spa town Ax-les-Thermes, close to Andorra, Résidence Pierre & Vacances Les Trois Domaines is composed of 2 buildings combining local materials, built in perfect harmony...",42.71865184,1.8366158,-6,88
Ariege,Camping Le Castella,8.2,"Camping Le Castella is set in Luzenac, 16 km from Grotte de Lombrives and 22 km from Niaux Cave, in an area where skiing can be enjoyed. ",42.75908362,1.76367215,-6,88
Ariege,"Grange rénovée, Pyrénées Ariégeoises",9.2,Managed by a private host,42.72477458,1.45421439,-6,88
Ariege,STUDIOS MAGUI,7.4,Managed by a private host,42.71940787,1.83907012,-6,88
Ariege,Domaine de Garabaud,8.2,"In a green environment, come and discover a beautiful place. Located in Mazeres, a 40-minute drive from Toulouse, the Domaine de Garabaud offers an ideal place for all your events. ",43.25701228,1.666435,-6,88
Ariege,ISATIS 19,8.4,Managed by a private host,42.713783,1.839269,-6,88
Ariege,Le Hameau du Comté de Foix,8.7,"Situated in Mercus-Garrabet in the Midi-Pyrénées region and Col de la Crouzette reachable within 40 km, Le Hameau du Comté de Foix features accommodation with free WiFi, a children's playground, a...",42.894548,1.634179,-6,88
Ariege,Apartment Natik,8.8,Managed by a private host,42.71962529,1.83817893,-6,88
Ariege,Chalet en Castel,9.3,Managed by a private host,42.72214291,1.8330088,-6,88
Ariege,Gite De Charme,9.7,Managed by a private host,42.9359233,1.57316923,-6,88
Ariege,"The Originals Access, Hôtel Foix (P'tit Dej-Hotel)",7.9,"Set beside the Pyrenees Ariégeoises Regional Park, this. The Originals Access, Hôtel Foix has a 24-hour automatic-reception and you can visit Toulouse, 75 km away. ",42.9921119,1.61583245,-6,88
Ariege,Lagrange Vacances Les Chalets d’Ax,7.6,"Lagrange Vacances Les Chalets d’Ax is located in Ax-Les-Thermes, 800 metres from the town centre and ski lifts. ",42.71383156,1.83920681,-6,88
Ariege,Résidence Maurice,9.1,Managed by a private host,42.7206885,1.8381711,-6,88
Ariege,Auberge des Deux Rivières,8.1,Auberge Des Deux Rivières is a inn located in the heart of the French Pyrenees department the Ariège at the confluent of the Alet and Salat rivers. ,42.83202716,1.19836539,-6,88
Ariege,Résidence Néméa Les Balcons d'Ax,7.4,"Résidence Néméa Les Balcons d'Ax is located in Bonascre, 15 minutes' drive from the centre of Ax-les-Thermes, at the foot of the ski lift. It offers a heated indoor swimming pool and a sauna. ",42.70237131,1.81530745,-6,88
Ariege,Les gîtes de Beille,8.3,"Located in Les Cabannes in the Midi-Pyrénées region and Col de la Crouzette reachable within 45 km, Les gîtes de Beille provides accommodation with free WiFi, BBQ facilities, a bar and free private...",42.7855571,1.68166541,-6,88
Ariege,Chalet bois au milieu des Pyrénées,9.0,Managed by a private host,42.58990385,1.79836833,-6,88
Montauban,Le Marronnier,9.0,Managed by a private host,44.0207356,1.3554577,0,85
Montauban,Manoir de la Gravette Maison d'Hôtes,9.6,"Le Manoir de la Gravette Maison d'Hôtes features a seasonal outdoor swimming pool, a bar and shared lounge in Montauban. Among the various facilities are a 1-hectare park and a terrace. ",44.04904337,1.34388352,0,85
Ariege,Le petit nid,9.1,Managed by a private host,42.93227802,1.63516787,-6,88
Montauban,Hôtel du Commerce,8.3,"Located in the centre of Montauban, Hôtel du Commerce offers soundproofed guest rooms set in a renovated, 18th-century house with a lift. ",44.01542573,1.35407299,0,85
Montauban,Cocon Zen au cœur du Montauban historique,7.6,Managed by a private host,44.0185775,1.3549017,0,85
Montauban,Chalet contemporain dans son écrin de verdure,9.4,Managed by a private host,43.9829854,1.3639737,0,85
Ariege,Appartement Fontargente,9.1,Managed by a private host,42.71847547,1.84064515,-6,88
Montauban,Premiere Classe Montauban,5.1,This Premiere Classe hotel is located a 10-minute drive from the centre of Montauban. It offers a 24-hour reception desk and free Wi-Fi. ,43.98291262,1.33401543,0,85
Montauban,Kyriad Direct Montauban Centre,6.9,"Located in Montauban, Hôtel Villenouvelle is a 12-minute walk from the Ingres Museum. The hotel offers free WiFi and a 24-hour front desk. ",44.02246008,1.35816604,0,85
Montauban,B&B HOTEL Montauban,7.7,"Hôtel B&B Montauban is located north of Montauban, a 50-minute drive from the centre of Toulouse, a 65-minute drive from the Aveyron gorges and a 45-minute drive from Cahors. ",44.04011965,1.3860239,0,85
Montauban,"Appartement spacieux en centre ville, 2 chb, terrasse et garage",9.3,Managed by a private host,44.0223269,1.3581305,0,85
Montauban,Maylou07,9.0,Managed by a private host,44.0240885,1.3407096,0,85
Montauban,Abbaye des Capucins Spa & Resort,8.2,"Abbaye des Capucins Spa & Resort is located in Montauban, a 30-minute drive from Toulouse. It offers free access to the outdoor pool, spa centre and fitness room with cardio gym equipment. ",44.02054293,1.34956688,0,85
Montauban,Cosy Red 4 Pers - Neuf et au Calme - Fibre-Netflix,9.1,Cosy Red 4 Pers - Neuf et au Calme - Fibre-Netflix is set in Montauban. ,44.013431,1.3609724,0,85
Montauban,Reve bleu,10.0,Managed by a private host,44.0250153,1.3567576,0,85
Montauban,Loft lumineux et moderne à Montauban,9.6,Managed by a private host,43.9965507,1.4151309,0,85
Montauban,Place Nationale - 10 minutes à pied de la gare - Beau logement atypique pour 2 - Coeur historique de Montauban -,,Managed by a private host,44.0170058,1.3547984,0,85
Montauban,Castel Bois Marie,9.3,"Set in Montauban, 50 km from Amphitheatre Purpan-Ancely, Castel Bois Marie offers accommodation with a restaurant, free private parking, a seasonal outdoor swimming pool and a bar. ",43.979174,1.309142,0,85
Montauban,To Be Discovered L'HYPERCENTRE,8.7,Managed by a private host,44.01708155,1.35468709,0,85
Montauban,Château de Loubéjac,8.7,"A 15th-century castle set 3 km from L'Honor-de-Cos and 8 km from Montauban, Château de Loubéjac offers a seasonal outdoor pool, a tennis court and free Wi-Fi access in the public areas. ",44.08944141,1.34851889,0,85
Montauban,room five MONTAUBAN,9.6,Managed by a private host,44.01786547,1.35385925,0,85
Montauban,Brit Hotel Confort Montauban,7.6,"Brit Hotel Confort Montauban is located south of Montauban City, 300 metres from junction 66 of the A20 motorway. It offers air-conditioned guestrooms with LCD cable TV and free Wi-Fi. ",43.98081084,1.33039445,0,85
Montauban,Vanille Bourbon,9.2,Managed by a private host,44.01324,1.344591,0,85
Montauban,2 appartements Rue du greffe,8.6,Managed by a private host,44.01703937,1.35448361,0,85
Montauban,Le Central,7.3,Le Central is situated in Montauban. This apartment features a 24-hour front desk and free WiFi. ,44.01927605,1.36155604,0,85
Biarritz,Hôtel Saint James,7.8,"A 14-room hotel set in a early 20th-century house, Hôtel Saint James is located at the historic centre of Biarritz, just a 5-minute walk from the main beaches, including Côte des Basques and La Grande...",43.48131684,-1.56286418,4,80
Biarritz,Sure Hotel by Best Western Biarritz Aeroport,7.7,"Sure Hotel by Best Western Biarritz Aeroport is located in the heart of the Basque, 3 km from the centre of Biarritz and its beaches. It offers free WiFi and free on-site parking. ",43.4722079,-1.53489947,4,80
Montauban,DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant,8.9,"DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant has garden views, free WiFi and free private parking, situated in Montauban. ",43.98098686,1.38958597,0,85
Biarritz,Résidence Victoria Surf,7.9,"Résidence Victoria Surf offers self-catering studios located in the centre of Biarritz, overlooking the main beach. The property features an outdoor swimming pool with a paddling pool for children. ",43.48474402,-1.55708939,4,80
Biarritz,Maison Basque,9.5,Managed by a private host,43.487619,-1.54013,4,80
Biarritz,Brit Hotel Marbella,7.4,"Located in Biarritz, Brit Hotel Marbella is in the Old Harbour district just a 5-minute walk from three beaches. Free WiFi is available throughout the property. ",43.48204861,-1.56584948,4,80
Biarritz,Hôtel Le Biarritz,7.6,"Located a 10-minute walk from the centre of Biarritz, this seafront hotel is just a few minutes’ walk from the beach. ",43.46889876,-1.5685612,4,80
Biarritz,Hotel Edouard VII,8.8,"Just 5 minutes walking distance from the Biarritz beaches, sits Hotel Edouard VII, a 19th-century residence that combines the charm of yesterday and the comfort of today. ",43.47920322,-1.56221509,4,80
Biarritz,Résidence Biarritz Ocean,7.6,"Résidence Biarritz Ocean is located in the heart of Biarritz, just 400 metres from the famous beach, la Grande Plage and 240 metres from Biarritz’s casino. ",43.48040601,-1.55796111,4,80
Biarritz,Hôtel Cosmopolitain,8.3,"Located 700 metres from the Rock of the Blessed Virgin and just 200 metres from the beach in central Biarritz, Hôtel Cosmopolitain is a  3-star hotel featuring elegantly decorated guest rooms and...",43.482179,-1.56183958,4,80
Biarritz,Le Domaine de Françon,8.0,"Offering an outdoor pool, children's playground and terrace, Le Domaine de Françon is situated in Biarritz. Guests can enjoy the on-site restaurant as well as relax at the property's bar. ",43.46218084,-1.55973185,4,80
Biarritz,Hotel de La Plage - Nouvel Etablissement,9.3,"Situated in Biarritz and facing the ocean, Hotel de La Plage - Nouvel Etablissement offers rooms with a flat-screen TV and free Wi-Fi access just 50 metres from the Plage du Vieux Port. ",43.48213327,-1.56753056,4,80
Biarritz,Le Gamaritz,8.6,"Le Gamaritz is located in Biarritz city centre, just a 2-minute walk from the Port Vieux beach. It offers design, air-conditioned accommodations with a walk-in shower, a flat-screen TV and free Wi-Fi....",43.4817742,-1.56654418,4,80
Biarritz,Radisson Blu Hotel Biarritz,7.4,"Located in the centre of Biarritz, the Radisson Blu Hotel overlooks the Côte des Basques surfer's beach, and is surrounded by nightlife, tapas bars, casino, local market and the Marine Museum. ",43.47827192,-1.56469077,4,80
Biarritz,Hôtel Les Baigneuses de Biarritz,7.9,"Facing the Atlantic Ocean and featuring a terrace, Hôtel Les Baigneuses de Biarritz is located in the heart of Biarritz, just 50 metres from the Plage du Port Vieux. ",43.48230843,-1.56681105,4,80
Biarritz,"La Casa Cosy, Appart'Hôtel",8.8,"Set in Biarritz centre, 500 metres from Cote des Basques Beach and 500 metres from Grande Plage, La Casa Cosy, Appart'Hôtel offers accommodation with free WiFi and a balcony. ",43.480333,-1.5625479,4,80
Biarritz,La Maison du Lierre,8.8,"La Maison du Lierre is located in Biarritz, 300 metres from the beach and 5 minutes from the convention centres Bellevue, Casino and Gare du Midi as well as 100 metres from Biarritz central market. ",43.48013354,-1.56076133,4,80
Biarritz,Hôtel Le Windsor Biarritz,8.4,"Fully renovated in 2021, the environmentally-friendly Hôtel Le Windsor Biarritz is located on the beachfront, in the heart of Biarritz. ",43.48437426,-1.55863568,4,80
Biarritz,STUDIO Grande Plage de BIARRITZ,7.9,Managed by a private host,43.484017,-1.557965,4,80
Biarritz,Grand Tonic Hotel & SPA NUXE,7.5,"Located in the seaside town of Biarritz, this hotel is just 200 metres from Grand Plage Beach. It features a shaded terrace and elegant guest rooms with free Wi-Fi access. ",43.48447351,-1.55694455,4,80
Biarritz,"Hôtel Littéraire Jules Verne, BW Signature Collection",8.5,"The hotel is located in central Biarritz, near the Palais des Festivals, the casino and the local beaches. Guests are invited to use the heated outdoor swimming pool. ",43.47853954,-1.5553996,4,80
Biarritz,Studio w balcony and breathtaking view of Grand Plage Biarritz Welkeys,7.2,Managed by a private host,43.482489,-1.5614355,4,80
Biarritz,Best Western Kemaris,8.2,"Blending vibrant surroundings, a host of facilities and an inviting ambience, the Best Western Kemaris hotel features typical architecture of the Basque Country. ",43.4765027,-1.56245649,4,80
Bormes les Mimosas,Maison de charme près de la mer,9.3,Managed by a private host,43.10442849,6.32984154,7,63
Bormes les Mimosas,Les deux mas,9.4,Managed by a private host,43.14393659,6.33632324,7,63
Bormes les Mimosas,FACE MER ENTRE PLAGE ET MARINA,8.6,Managed by a private host,43.12212055,6.36269069,7,63
Bormes les Mimosas,Mer et soleil,8.6,Managed by a private host,43.12559147,6.35555415,7,63
Bormes les Mimosas,"Studio Bormes-les-Mimosas, 1 pièce, 3 personnes - FR-1-677-4",,"Located 1.4 km from Plage de l'Anglade, 41 km from Toulon Train Station and 41 km from Zenith de Toulon, Studio Bormes-les-Mimosas, 1 pièce, 3 personnes - FR-1-677-4 provides accommodation situated in...",43.1237521,6.3518625,7,63
Bormes les Mimosas,Magnifique maison de village clim vue mer 6 pers,8.5,Managed by a private host,43.151608,6.3411234,7,63
Bormes les Mimosas,Hotel La Voile,7.6,"Hotel La Voile is ideally situated just 400 metres from the beaches and Bormes harbour in a quiet, peaceful environment near the village of La Favière. There is an outdoor heated pool and a lounge...",43.12549,6.3573,7,63
Bormes les Mimosas,"T2 BORMES LES MIMOSAS, La Faviere à 5 mn à pieds de la plage",8.5,Managed by a private host,43.1238127,6.3581327,7,63
Bormes les Mimosas,Hôtel Paradis,8.0,Hôtel Paradis is set in a building built in 1920 and has a luxuriant garden and offers a panoramic view over the sea and the old village of Bormes. ,43.144686,6.335125,7,63
Bormes les Mimosas,Boulevard du Soleil,8.9,Managed by a private host,43.14923281,6.34197015,7,63
Bormes les Mimosas,Eden Rose Grand Hotel BW Premier Collection,8.8,"Set in Bormes-les-Mimosas, 40 km from Toulon Train Station, Eden Rose Grand Hotel BW Premier Collection offers accommodation with a restaurant, private parking, a bar and a garden. ",43.152872,6.342654,7,63
Bormes les Mimosas,SELECT'SO HOME - Résidence Le Bella Vista - Piscine sur le toit et vue panoramique - Prestations de qualité & Services Hôteliers - BV04B,10.0,"Offering free WiFi and free private parking, SELECT'SO HOME - Résidence Le Bella Vista - Piscine sur le toit et vue panoramique - Prestations de qualité & Services Hôteliers - BV04B is located in...",43.123106,6.354528,7,63
Bormes les Mimosas,La petite Provence,8.6,Managed by a private host,43.15127099,6.34190677,7,63
Bormes les Mimosas,"Appart cosy 4 personnes, à 400m de la plage",8.4,Managed by a private host,43.12259493,6.35565709,7,63
Bormes les Mimosas,Studio clim wifi centre historique de Bormes les Mimosas,8.5,Managed by a private host,43.15036057,6.34262603,7,63
Verdon Gorge,L'Arc en Ciel,8.7,Managed by a private host,43.7566318,5.8774553,1,60
Lyon,"Superbe Appartement Parc Tête d'Or, 92 M2 , Parking",9.4,Managed by a private host,45.773076,4.846779,1,81
Lyon,Appartement Saint Jean,9.2,Managed by a private host,45.7640011,4.8280471,1,81
Lyon,"Saxe And The City , Downtown Lyon",8.5,Managed by a private host,45.75383521,4.84759027,1,81
Lyon,Mercure Lyon Centre Château Perrache,7.9,"Located opposite Lyon-Perrache TGV Train Station, Mercure Lyon Centre Château Perrache is a 4-star hotel set in a listed Art Nouveau building, on Lyon Presqu'ile. ",45.74922688,4.82522696,1,81
Lyon,Citadines Presqu'île Lyon,8.3,"Citadines Presqu'île Lyon is located in the centre of Lyon, between the Rhône and Saône Rivers in the heart of the Presqu'île district. ",45.76158736,4.83262651,1,81
Lyon,Hotel Victoria Lyon Perrache Confluence,7.7,"Hôtel Victoria Lyon Perrache Confluence is located in the Presqu'île, in the heart of Lyon, just 300 metres from the Parrache TGV and Metro Station. ",45.74818062,4.82856631,1,81
Lyon,MiHotel Gailleton,8.3,"Located in Lyon city centre, Mi Hotel, Digital Appartement is 1.3 km from the Museum of Fine Arts of Lyon and 1.5 km from Basilica of Notre-Dame de Fourviere. ",45.75555512,4.83010352,1,81
Lyon,Greet Hotel Lyon Confluence,8.0,"Featuring a terrace, a restaurant and a bar, Greet Hotel Lyon Confluence offers accommodation with free WiFi on Lyon Presqu’île district, an 18-minute walk from Place Bellecour. ",45.748458,4.827753,1,81
Lyon,Hôtel Charlemagne,7.8,"Hôtel Charlemagne is located in central Lyon, a 5-minute walk from the Lyon Perrache TGV and Metro stations. It offers air-conditioned accommodation with free Wi-Fi internet access. ",45.74602253,4.8238939,1,81
Lyon,Mon Appart A GERLAND IV,8.9,"Offering free WiFi and city views, Mon Appart A GERLAND IV provides accommodation set in Lyon, just less than 1 km from Musée des Confluences. ",45.734551,4.82634,1,81
Lyon,Hotel ParkSaône,8.6,"Hotel ParkSaône is situated on the bank of the Saône river in Lyon. Guests can enjoy the on-site restaurant, bar and terrace. Free WiFi is available throughout the property. ",45.79229162,4.81869468,1,81
Lyon,Néméa Appart Hotel Résidence So Cloud,7.6,"500 metres from Part-Dieu Train Station in Lyon, Néméa Appart Hotel Résidence So Cloud offers accommodation with access to an indoor swimming pool. ",45.75769,4.858226,1,81
Lyon,"Hotel De Verdun 1882, BW Signature Collection",9.1,"Hotel De Verdun 1882, BW Signature Collection is located in central Lyon on the Presqu’Ile, 450 metres from the Lyon Perrache TGV Train Station. ",45.74958764,4.8297666,1,81
Lyon,Lagrange Aparthotel Lyon Lumière,8.1,"Featuring a spa with a sauna, hammam and hot tub, Lagrange Aparthotel Lyon Lumière is located halfway between Sans Souci and Monplaisir-Lumière metro stations, both of which offer direct links to...",45.74645865,4.86893088,1,81
Lyon,Campanile Lyon Centre - Berges du Rhône,7.1,Campanile Lyon Centre - Berges du Rhône offers free WiFi access. It is just a 2-minute walk from the Guillotière Metro Station and an 8-minute drive from the Part-Dieu Train Station. ,45.75669986,4.84195322,1,81
Lyon,"Radisson Blu Hotel, Lyon",7.9,"Located 300 metres from Part-Dieu Train Station, the hotel features an on-site bar & restaurant with panoramic views of Lyon from the 32nd floor of the iconic Part Dieu Tower. ",45.76106379,4.85515237,1,81
Lyon,"La ""Pépite"" Du Vieux Lyon",9.3,Managed by a private host,45.76660117,4.82831889,1,81
Lyon,La Nuit Saint Georges,9.0,"Located in the heart of Lyon’s Old Town, La Nuit Saint Georges offers self-catering accommodation with views of St Georges Church. ",45.758341,4.8259883,1,81
Lyon,"InterContinental Lyon - Hotel Dieu, an IHG Hotel",9.1,"InterContinental Lyon - Hotel Dieu, an IHG Hotel has a restaurant, fitness centre, a bar and garden in Lyon. Boasting family rooms, this property also provides guests with a terrace. ",45.758649,4.836915,1,81
Lyon,MHL - Maison Hotel Lyon,9.5,"Located in the centre of Lyon, just 600 metres from the Tête d’Or Theatre, Maison Hôtel offers self-catering duplex cottages. Foch Metro Station is ideally located 50 metres away. ",45.76775247,4.84403533,1,81
Lyon,Résidence Montempô Part Dieu,7.5,"Located in Lyon, Résidence Montempô Lyon Part-Dieu offers fully equipped studios and apartments. It is 400 metres from Lyon Part Dieu Train Station and guests have access to free WiFi. ",45.75916256,4.86523747,1,81
Lyon,Hôtel Chromatics,7.5,"Hôtel Chromatics is located on Lyon’s Presqu’île, a 6-minute walk from Perrache train and metro station. It has an on-site restaurant, as well as a shaded terrace and garden. ",45.74468421,4.825809,1,81
Lyon,Lyon Marriott Hotel Cité Internationale,8.0,Lyon Marriott Hotel Cité Internationale offers air-conditioned rooms beside River Rhone and the Tete d’Or Park. It is housed within the Cite Internationale complex. ,45.78492085,4.85289931,1,81
Lyon,Residence Montempo Lyon Cite Internationale,7.8,"Residence Montempo Lyon Cite Internationale offers ApartHotel accommodation next to the Parc de la Tête d'Or, in the heart of the Congress Centre area and a 15-minute drive from the centre of Lyon. ",45.78501661,4.85641569,1,81
Lyon,MEININGER Hotel Lyon Centre Berthelot,8.4,"Situated in Lyon, 200 metres from Musée de la Resistance, MEININGER Hotel Lyon Centre Berthelot features accommodation with a bar, private parking, a shared lounge and a terrace. ",45.746083,4.837187,1,81
Verdon Gorge,Ferme de Bourras,8.8,Managed by a private host,43.78247417,6.35027342,1,60
Verdon Gorge,B&B Maison Castellane,8.9,Managed by a private host,43.85192409,6.50941283,1,60
Verdon Gorge,Résidence Odalys La Licorne de Haute Provence,7.5,"Located 500 metres from the village and 800 metres from the thermal baths,Résidence Odalys La Licorne de Haute Provence consists of 3 small complexes. ",43.761854,5.888967,1,60
Verdon Gorge,Camping Calme et Nature,8.8,"This camping site is situated in the heart of the Verdon Gorges, at an altitude of 765 metres and just 2 km from Castellane. Camping Calme et Nature boasts a barbecue and sun terrace. ",43.83796907,6.49042815,1,60
Verdon Gorge,"GITE DE LA TRUFFIERE ""Les Truffes""",9.2,Managed by a private host,43.773926,6.097795,1,60
Verdon Gorge,Maison CÉDÉJI,9.5,Managed by a private host,43.71601901,6.13378942,1,60
Verdon Gorge,Les lavandines,9.1,Managed by a private host,43.78388411,6.09739992,1,60
Verdon Gorge,VILLA DU VERDON,8.6,Managed by a private host,43.70759208,6.0370801,1,60
Verdon Gorge,Château et Golf De Taulane,8.4,The Château de Taulane is a 4-star hotel located 20 km from the Verdon Gorge in stunning surroundings with a 18-hole golf course. ,43.77393376,6.61947986,1,60
Verdon Gorge,Domaine de Majastre,8.1,"Located 9 km from Bauduen and 24 km from Moustiers-Sainte-Marie, in southeastern France, this B&B offers an outdoor swimming pool with sun beds, a garden with terrace and an on-site bar. ",43.68153674,6.22550905,1,60
Verdon Gorge,Gabrielle hôtel,7.9,"Located in the heart of Verdon National Park, Gabrielle hôtel is situated in the village of Aiguines. It overlooks Sainte Croix Lake, where you can go canoeing or rent pedal boats. ",43.77633074,6.2425231,1,60
Verdon Gorge,Le Marilou,8.3,Managed by a private host,43.76173097,5.89398843,1,60
Verdon Gorge,Hôtel La Bonne Auberge,8.3,"Set in the Verdon Regional Park, this hotel features a swimming pool and a shaded terrace in the garden. Regional dishes are served in the hotel’s restaurant. ",43.84343777,6.22167349,1,60
Verdon Gorge,La Bastide du Calalou; BW Signature Collection,8.4,Bastide Du Calalou is located a 30-minute drive from the Gorges du Verdon and a 20-minute drive from the Sainte-Croix Lake. ,43.65436638,6.16950452,1,60
Verdon Gorge,Residence de Plein Air Panoramique à la Porte des Gorges du Verdon,8.6,"Residence de Plein Air Panoramique à la Porte des Gorges du Verdon is located in the heart of the Verdon Gorges, just 1 km from Castellane. ",43.83927457,6.49366021,1,60
Verdon Gorge,Appart T3 au coeur de Gréoux-les-Bains,7.9,Managed by a private host,43.7588382,5.8844546,1,60
Verdon Gorge,Le Petit Grillo - Gite proche des gorges du Verdon,9.1,Managed by a private host,43.79256561,6.02551939,1,60
Verdon Gorge,Terres de France - Résidence Côté Provence,7.5,"Set in Gréoux-les-Bains, 19 km from ITER / Cadarache and 23 km from Golf du Luberon, Terres de France - Résidence Côté Provence offers accommodation with free WiFi, air conditioning, a seasonal...",43.757202,5.89661,1,60
Verdon Gorge,Camping La Ferme de Castellane,8.8,"This campsite is set on the river bank, located in the village of Castellane, within a 5-minute drive of the Verdon Gorge. ",43.83862066,6.54142499,1,60
Verdon Gorge,Les Bastides de Chanteraine,8.3,"Offering pool views, Les Bastides de Chanteraine in Aiguines offers accommodation, a restaurant, a seasonal outdoor swimming pool, a bar, a garden and a terrace. ",43.76273431,6.21918202,1,60
Verdon Gorge,GRAND T1 VUE COLLINES AU COEUR DE LA PROVENCE,8.6,Managed by a private host,43.76002276,5.88430885,1,60
Verdon Gorge,Le gite du grand cèdre - proche des gorges du Verdon,9.3,Managed by a private host,43.77929309,6.00733668,1,60
Verdon Gorge,ANA LOCATION - Résidence Lou Cigaloun,9.1,Managed by a private host,43.7562956,5.8805006,1,60
Bormes les Mimosas,Charmant Appartement avec Vue panoramique Mer - 4 couchages,7.7,Managed by a private host,43.12197254,6.35837936,7,63
Bormes les Mimosas,"Studio spacieux proche plage. Wi-fi, climatisation",9.0,Managed by a private host,43.12287159,6.35743471,7,63
Bormes les Mimosas,Studio cabine Les Rives de la Favière piscine et tennis les pieds dans l'eau,7.9,Managed by a private host,43.1208921,6.3578873,7,63
Bormes les Mimosas,Hostellerie du Cigalou - Les Collectionneurs,7.8,"Set in the medieval village of Bornes-les-Mimosas, this 3-star hotel is just a 25-minute drive from Toulon. ",43.1519579,6.3432835,7,63
Bormes les Mimosas,L'Amirauté,8.4,Managed by a private host,43.12279851,6.35804877,7,63
Bormes les Mimosas,Studio avec Jardin et Parking Privés,8.5,Managed by a private host,43.1403633,6.3367149,7,63
Verdon Gorge,La Clorinde,9.2,"Located in the heart of an olive grove, 800m from the village of Moustiers, La Clorinde is ideally situated to discover the Gorges du Verdon (1.5Km) and to appreciate the beauty of the lake of Sainte...",43.83828039,6.22067034,1,60
Bormes les Mimosas,maison vacance Médiévale Bormes-les-Mimosas village,8.5,Managed by a private host,43.15038674,6.34269357,7,63
Bormes les Mimosas,Appartement Bord de Mer La Faviere,8.2,Managed by a private host,43.12602594,6.35675467,7,63
Bormes les Mimosas,Asklan,7.7,"Set in Bormes-les-Mimosas, just 200 metres from Faviere, Asklan offers beachfront accommodation with a terrace and free WiFi. ",43.12264843,6.35946596,7,63
Bormes les Mimosas,Le petit atelier,8.9,Managed by a private host,43.142501,6.3491788,7,63
